vehicle_id,priority_rank,mark,model,generation,restyling,body_type,year_from,year_to,origin_category,vehicle_type_category,ads_count,avg_price_inflation_adj,avg_age,score_origin,score_type,score_ads,score_price,score_age,priority_score,has_real_metrics,ready_for_3d_search,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,dimensions_source_url,model_3d_status,model_3d_source,model_file_path,format,scale_check_status,materials_editable,data_quality_note
toyota_camry_g10_r0_sedan,85,toyota,Camry,10,0,седан,2023,2025,локализованные,легковые,210762.0,1261239.0715032122,2.0,0.6,1.0,0.75135557147899,0.01066061836098322,0.9861111111111112,0.6680490967350061,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g4_r0_universal,86,toyota,Corolla,4,0,универсал,1979,1982,локализованные,легковые,255977.0,497347.80917285546,45.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5833333333333333,0.6671000817814962,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g4_r0_kupe,87,toyota,Corolla,4,0,купе,1979,1983,локализованные,легковые,255977.0,497347.80917285546,45.629629629629626,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5821330589849109,0.6669800543466539,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g4_r0_xetchbek 3 dv,88,toyota,Corolla,4,0,хэтчбек 3 дв.,1979,1983,локализованные,легковые,255977.0,497347.80917285546,45.77777777777778,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5807613168724279,0.6668428801354056,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g4_r0_sedan,89,toyota,Corolla,4,0,седан,1979,1982,локализованные,легковые,255977.0,497347.80917285546,45.93333333333333,0.6,1.0,0.9125446955356156,0.00420383042839267,0.579320987654321,0.666698847213595,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g9_r1_sedan,90,toyota,Camry,9,1,седан,2020,2024,локализованные,легковые,210762.0,1261239.0715032122,4.314102564102564,0.6,1.0,0.75135557147899,0.01066061836098322,0.9646842355175689,0.6659064091756519,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r2_sedan,91,toyota,Corolla,3,2,седан,1978,1979,локализованные,легковые,255977.0,497347.80917285546,47.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5648148148148149,0.6652482299296443,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r2_universal,92,toyota,Corolla,3,2,универсал,1978,1979,локализованные,легковые,255977.0,497347.80917285546,47.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5648148148148149,0.6652482299296443,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r2_kupe,93,toyota,Corolla,3,2,купе,1978,1979,локализованные,легковые,255977.0,497347.80917285546,47.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5648148148148149,0.6652482299296443,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r1_kupe,94,toyota,Corolla,3,1,купе,1977,1979,локализованные,легковые,255977.0,497347.80917285546,48.25,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5578703703703703,0.6645537854851998,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r1_universal,95,toyota,Corolla,3,1,универсал,1977,1978,локализованные,легковые,255977.0,497347.80917285546,48.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5555555555555556,0.6643223040037184,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r1_sedan,96,toyota,Corolla,3,1,седан,1977,1978,локализованные,легковые,255977.0,497347.80917285546,48.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5555555555555556,0.6643223040037184,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r1_xetchbek 3 dv,97,toyota,Corolla,3,1,хэтчбек 3 дв.,1976,1979,локализованные,легковые,255977.0,497347.80917285546,48.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5555555555555556,0.6643223040037184,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r0_xetchbek 3 dv,98,toyota,Corolla,3,0,хэтчбек 3 дв.,1974,1979,локализованные,легковые,255977.0,497347.80917285546,49.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5462962962962963,0.6633963780777924,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g9_r0_sedan,99,toyota,Camry,9,0,седан,2017,2021,локализованные,легковые,210762.0,1261239.0715032122,7.1525423728813555,0.6,1.0,0.75135557147899,0.01066061836098322,0.9384023854362837,0.6632782241675235,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r0_kupe,100,toyota,Corolla,3,0,купе,1974,1979,локализованные,легковые,255977.0,497347.80917285546,50.70967741935484,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5350955794504182,0.6622763063932047,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r0_universal,101,toyota,Corolla,3,0,универсал,1974,1979,локализованные,легковые,255977.0,497347.80917285546,50.73529411764706,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5348583877995643,0.6622525872281192,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g3_r0_sedan,102,toyota,Corolla,3,0,седан,1974,1979,локализованные,легковые,255977.0,497347.80917285546,50.741379310344826,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5348020434227331,0.6622469527904361,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lada_2106_g1_r0_sedan,103,lada,2106,1,0,седан,1975,2006,да,легковые,106055.0,73879.15580557259,35.5,1.0,1.0,0.37808056069502227,0.0006244632779542156,0.6759259259259259,0.6622064022580412,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g8_r2_sedan,104,toyota,Camry,8,2,седан,2017,2018,локализованные,легковые,210762.0,1261239.0715032122,8.5,0.6,1.0,0.75135557147899,0.01066061836098322,0.9259259259259259,0.6620305782164876,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r2_universal,105,toyota,Corolla,2,2,универсал,1972,1977,локализованные,легковые,255977.0,497347.80917285546,51.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5277777777777778,0.6615445262259406,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r2_kupe,106,toyota,Corolla,2,2,купе,1972,1977,локализованные,легковые,255977.0,497347.80917285546,52.44444444444444,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5190329218106996,0.6606700406292327,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r2_sedan,107,toyota,Corolla,2,2,седан,1972,1975,локализованные,легковые,255977.0,497347.80917285546,52.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5185185185185186,0.6606186003000146,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g8_r1_sedan,108,toyota,Camry,8,1,седан,2014,2017,локализованные,легковые,210762.0,1261239.0715032122,10.5,0.6,1.0,0.75135557147899,0.01066061836098322,0.9074074074074074,0.6601787263646358,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r0_universal,109,toyota,Corolla,2,0,универсал,1970,1978,локализованные,легковые,255977.0,497347.80917285546,53.75,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5069444444444444,0.6594611928926073,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lada_2109_g1_r1_xetchbek 5 dv,110,lada,2109,1,1,хэтчбек 5 дв.,1991,2006,да,легковые,94366.0,84113.45419833415,27.5,1.0,1.0,0.3364098834618497,0.0007109686454319444,0.75,0.6592091161622773,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r1_sedan,111,toyota,Corolla,2,1,седан,1971,1972,локализованные,легковые,255977.0,497347.80917285546,54.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5,0.6587667484481629,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r1_kupe,112,toyota,Corolla,2,1,купе,1971,1972,локализованные,легковые,255977.0,497347.80917285546,54.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.5,0.6587667484481629,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r0_kupe,113,toyota,Corolla,2,0,купе,1970,1974,локализованные,легковые,255977.0,497347.80917285546,54.94444444444444,0.6,1.0,0.9125446955356156,0.00420383042839267,0.49588477366255146,0.658355225814418,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g2_r0_sedan,114,toyota,Corolla,2,0,седан,1970,1974,локализованные,легковые,255977.0,497347.80917285546,55.26923076923077,0.6,1.0,0.9125446955356156,0.00420383042839267,0.49287749287749294,0.6580544977359121,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g8_r0_sedan,115,toyota,Camry,8,0,седан,2011,2014,локализованные,легковые,210762.0,1261239.0715032122,13.5,0.6,1.0,0.75135557147899,0.01066061836098322,0.8796296296296297,0.6574009485868579,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r1_kupe,116,toyota,Corolla,1,1,купе,1969,1970,локализованные,легковые,255977.0,497347.80917285546,56.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.4814814814814815,0.656914896596311,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r1_universal,117,toyota,Corolla,1,1,универсал,1969,1970,локализованные,легковые,255977.0,497347.80917285546,56.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.4814814814814815,0.656914896596311,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r1_sedan,118,toyota,Corolla,1,1,седан,1969,1970,локализованные,легковые,255977.0,497347.80917285546,56.5,0.6,1.0,0.9125446955356156,0.00420383042839267,0.4814814814814815,0.656914896596311,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r0_kupe,119,toyota,Corolla,1,0,купе,1966,1970,локализованные,легковые,255977.0,497347.80917285546,57.56896551724138,0.6,1.0,0.9125446955356156,0.00420383042839267,0.4715836526181354,0.6559251137099763,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r0_universal,120,toyota,Corolla,1,0,универсал,1967,1970,локализованные,легковые,255977.0,497347.80917285546,57.666666666666664,0.6,1.0,0.9125446955356156,0.00420383042839267,0.470679012345679,0.6558346496827308,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_corolla_g1_r0_sedan,121,toyota,Corolla,1,0,седан,1966,1970,локализованные,легковые,255977.0,497347.80917285546,58.0,0.6,1.0,0.9125446955356156,0.00420383042839267,0.46759259259259256,0.6555260077074221,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g7_r1_sedan,122,toyota,Camry,7,1,седан,2009,2011,локализованные,легковые,210762.0,1261239.0715032122,16.0,0.6,1.0,0.75135557147899,0.01066061836098322,0.8564814814814815,0.6550861337720432,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aurus_senat_g1_r1_sedan,123,aurus,Сенат,1,1,седан,2025,2025,да,легковые,4.0,43389360.00000001,1.0,1.0,1.0,1.4259792020933374e-05,0.3667483971425103,0.9953703703703703,0.6545528615564189,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_camry_g7_r0_sedan,124,toyota,Camry,7,0,седан,2006,2009,локализованные,легковые,210762.0,1261239.0715032122,18.903846153846153,0.6,1.0,0.75135557147899,0.01066061836098322,0.829594017094017,0.6523973873332968,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
